id,orientacion_politica,polarizacion,genero,edad,religiosidad,fork,pais,conservador/liberal,nivel educativo
938,39.03333333333333,78.25,masc,29,86,7,Mexico,59.17381856493777,2.0
939,57.0,50.5,fem,35,0,7,Mexico,56.45207313593362,2.0
941,62.766666666666666,87.25,fem,58,0,7,Mexico,0.0,2.0
944,23.4,83.0,masc,60,25,7,Mexico,56.45207313593362,2.0
945,21.5,93.0,fem,60,100,7,Mexico,73.46298206720955,2.0
947,47.86666666666667,75.5,masc,31,0,7,Mexico,0.0,1.0
948,53.96666666666667,81.75,fem,36,38,7,Mexico,65.2977457801971,1.0
949,35.0,95.0,fem,26,0,7,Mexico,59.17381856493777,2.0
957,42.9,62.25,masc,42,74,7,Mexico,39.5961316221641,2.0
959,25.875,56.25,masc,26,0,7,Mexico,0.0,1.0
962,53.56666666666666,86.75,fem,37,17,7,Mexico,26.397421081442733,2.0
967,55.6,86.0,fem,54,100,8,Mexico,58.493382207686736,2.0
968,66.36666666666666,66.25,fem,28,25,8,Mexico,41.48166169941001,1.0
970,37.7,43.75,fem,40,17,8,Mexico,43.36719177665592,2.0
972,55.66666666666667,40.0,fem,37,0,7,Mexico,54.41076406418051,1.0
974,54.75,84.5,fem,60,2,7,Mexico,26.397421081442733,2.0
975,44.75,61.0,fem,30,0,8,Mexico,0.0,2.0
976,55.125,81.25,masc,45,76,7,Mexico,73.46298206720955,1.0
977,47.25,62.5,fem,58,54,7,Mexico,54.41076406418051,2.0
981,51.46666666666667,78.5,masc,40,5,8,Mexico,63.936873065695025,2.0
982,78.0,75.0,fem,51,62,7,Mexico,26.397421081442733,1.0
985,61.125,89.25,masc,27,9,8,Mexico,9.427650386229548,2.0
986,37.5,78.0,masc,30,83,7,Mexico,51.68901863517636,2.0
987,41.375,92.25,masc,25,0,8,Mexico,0.0,1.0
988,57.66666666666667,53.0,fem,50,7,7,Mexico,32.05401131318046,2.0
990,45.625,49.75,fem,37,74,7,Mexico,47.13825193114774,2.0
992,46.375,58.75,fem,24,22,7,Mexico,41.48166169941001,0.0
993,69.1,75.75,fem,51,91,7,Mexico,35.82507146767228,2.0
994,40.375,47.75,masc,50,96,7,Mexico,26.397421081442733,2.0
995,34.83333333333333,69.25,masc,29,0,7,Mexico,41.48166169941001,1.0
998,73.56666666666666,81.25,masc,31,68,7,Mexico,20.740830849705006,1.0
999,49.33333333333333,56.5,fem,28,0,7,Mexico,50.32814592067429,1.0
1004,75.125,75.25,masc,19,61,7,Mexico,50.32814592067429,0.0
1006,47.833333333333336,57.25,fem,40,16,7,Mexico,47.13825193114774,2.0
1008,37.5,100.0,fem,28,0,7,Mexico,0.0,2.0
1015,38.375,36.25,fem,49,17,7,Mexico,37.71060154491819,2.0
1017,39.56666666666666,53.25,fem,41,79,7,Mexico,53.73032770692947,1.0
1026,37.5,66.0,fem,30,0,8,Mexico,49.02378200839365,1.0
1028,57.0,55.0,fem,30,44,7,Mexico,45.25272185390183,2.0
1029,34.25,66.5,masc,35,0,7,Mexico,0.0,2.0
1035,52.733333333333334,58.0,fem,40,100,7,Mexico,70.06080028095437,1.0
1037,48.875,64.25,fem,59,84,7,Mexico,22.626360926950916,2.0
1039,35.733333333333334,72.5,masc,40,0,7,Mexico,59.17381856493777,2.0
1044,23.75,77.5,masc,53,73,7,Mexico,76.1847274962137,2.0
1045,31.0,76.0,masc,47,54,8,Mexico,0.0,2.0
1053,50.4,45.5,fem,44,0,7,Mexico,54.41076406418051,2.0
1056,64.13333333333334,69.0,fem,31,44,7,Mexico,20.740830849705006,2.0
1058,40.25,71.25,masc,26,86,7,Mexico,78.22603656796682,2.0
1059,44.375,65.25,fem,40,73,7,Mexico,68.69992756645229,2.0
1060,40.875,63.75,masc,25,31,8,Mexico,37.71060154491819,1.0
1063,55.875,75.25,masc,28,100,7,Mexico,89.79345464123443,2.0
1066,22.433333333333334,88.75,masc,39,25,8,Mexico,63.25643670844399,2.0
1068,56.5,76.0,masc,55,25,7,Mexico,51.00858227792533,2.0
1071,46.875,74.25,masc,37,0,8,Mexico,52.36945499242739,1.0
1072,31.86666666666667,63.0,masc,27,21,7,Mexico,51.68901863517636,2.0
1077,33.333333333333336,57.0,masc,28,100,7,Mexico,92.51520007023859,2.0
1081,52.5,55.75,masc,24,74,7,Mexico,30.168481235934554,2.0
1083,55.43333333333334,55.25,masc,30,0,7,Mexico,0.0,2.0
1085,48.625,97.25,masc,64,13,8,Mexico,0.0,1.0
1088,29.375,82.25,fem,24,59,7,Mexico,69.38036392370333,1.0
1089,58.233333333333334,66.25,fem,22,58,7,Mexico,43.36719177665592,1.0
1090,31.625,61.75,fem,32,93,8,Mexico,73.46298206720955,2.0
1091,35.06666666666666,58.5,masc,23,81,7,Mexico,53.04989134967843,1.0
1092,47.46666666666667,39.5,fem,25,36,7,Mexico,37.71060154491819,2.0
1095,47.53333333333334,77.5,masc,21,75,7,Mexico,85.71083649772822,1.0
1101,65.73333333333333,66.0,fem,22,60,8,Mexico,32.05401131318046,1.0
1102,50.375,57.25,fem,37,23,7,Mexico,7.542120308983638,2.0
1112,32.2,92.5,masc,21,29,7,Mexico,7.542120308983638,1.0
1113,45.125,52.25,fem,28,64,7,Mexico,75.50429113896266,1.0
1114,33.875,90.75,masc,59,100,7,Mexico,65.2977457801971,2.0
1115,27.9,52.25,fem,26,25,7,Mexico,55.09120042143155,1.0
1116,45.5,39.5,masc,22,45,7,Mexico,57.132509493184656,1.0
1119,29.625,67.75,masc,23,0,7,Mexico,47.13825193114774,1.0
1120,42.16666666666667,64.25,fem,33,0,7,Mexico,22.626360926950916,2.0
1121,58.125,84.25,fem,65,17,7,Mexico,63.25643670844399,2.0
1122,14.375,84.25,masc,55,28,7,Mexico,20.740830849705006,2.0
1123,44.375,44.25,masc,28,45,7,Mexico,60.53469127943984,1.0
1124,51.5,47.25,masc,25,34,7,Mexico,57.812945850435696,1.0
1125,48.43333333333334,87.75,masc,24,20,7,Mexico,61.89556399394192,1.0
1126,50.5,51.25,masc,33,23,7,Mexico,72.10210935270747,2.0
1128,41.875,62.25,fem,19,0,7,Mexico,0.0,1.0
1129,62.125,73.25,masc,23,0,7,Mexico,0.0,2.0
1131,37.63333333333334,60.75,masc,27,59,7,Mexico,51.68901863517636,2.0
1132,40.56666666666666,88.25,fem,28,0,8,Mexico,70.74123663820541,1.0
1135,48.0,70.5,fem,25,0,7,Mexico,97.27825457099586,2.0
1136,56.375,74.25,masc,44,79,7,Mexico,0.0,2.0
1139,44.0,53.5,masc,21,0,7,Mexico,0.0,1.0
1142,42.375,74.75,masc,29,11,7,Mexico,39.5961316221641,2.0
1144,33.75,92.5,masc,99,0,7,Mexico,53.73032770692947,1.0
1146,61.43333333333334,61.25,masc,29,21,7,Mexico,26.397421081442733,2.0
1151,58.03333333333333,71.25,fem,33,20,7,Mexico,57.132509493184656,1.0
1152,31.666666666666664,72.0,fem,24,0,8,Mexico,55.09120042143155,1.0
1157,44.66666666666667,41.0,masc,24,67,7,Mexico,60.53469127943984,1.0
1161,53.5,93.0,fem,47,99,8,Mexico,65.2977457801971,2.0
1162,58.375,33.25,fem,22,9,7,Mexico,22.626360926950916,1.0
1164,41.133333333333326,44.0,masc,33,45,7,Mexico,50.32814592067429,2.0
1165,49.916666666666664,69.75,masc,39,85,7,Mexico,49.02378200839365,2.0
1167,65.7,77.25,fem,44,100,8,Mexico,0.0,2.0
1173,31.23333333333333,81.75,masc,45,77,7,Mexico,43.36719177665592,2.0
1175,36.0,43.5,fem,39,68,7,Mexico,54.41076406418051,2.0
1181,18.916666666666668,83.25,fem,62,0,7,Mexico,68.69992756645229,2.0
1187,24.866666666666664,80.5,fem,32,60,7,Mexico,76.1847274962137,1.0
1195,53.0,54.0,fem,62,22,7,Mexico,41.48166169941001,1.0
1196,42.375,60.25,fem,30,1,7,Mexico,0.0,2.0
1197,53.91666666666667,87.75,masc,31,0,7,Mexico,63.25643670844399,1.0
1198,40.56666666666666,74.25,masc,28,0,8,Mexico,0.0,2.0
1207,56.125,50.25,masc,34,50,8,Mexico,65.97818213744814,1.0
1215,36.3,78.75,masc,32,11,7,Mexico,28.282951158688643,2.0
1216,56.93333333333334,59.0,masc,32,0,7,Mexico,32.05401131318046,1.0
1217,16.66666666666667,100.0,masc,64,100,7,Mexico,0.0,2.0
1218,49.2,86.0,masc,58,0,7,Mexico,0.0,1.0
1222,43.5,87.75,masc,34,33,8,Mexico,20.740830849705006,2.0
1227,31.625,86.75,fem,41,31,7,Mexico,30.168481235934554,2.0
1228,37.5,70.5,fem,37,0,7,Mexico,39.5961316221641,2.0
1229,36.75,83.5,fem,30,21,7,Mexico,0.0,1.0
1231,39.375,96.25,masc,69,0,7,Mexico,53.73032770692947,2.0
1232,59.96666666666667,61.25,masc,56,0,7,Mexico,32.05401131318046,1.0
1233,6.566666666666663,84.25,masc,25,2,7,Mexico,58.493382207686736,1.0
1234,58.5,62.5,masc,28,0,7,Mexico,18.855300772459096,1.0
1236,56.333333333333336,63.0,fem,63,18,7,Mexico,0.0,1.0
1237,46.125,76.75,masc,25,0,7,Mexico,52.36945499242739,1.0
1260,34.625,57.25,masc,37,71,7,Mexico,80.26734563971992,2.0
1262,46.5,58.5,masc,25,0,8,Mexico,33.93954139042637,2.0
1265,50.125,62.25,masc,35,0,7,Mexico,35.82507146767228,1.0
1266,43.633333333333326,51.75,masc,23,35,7,Mexico,85.71083649772822,1.0
1272,34.4,84.5,masc,59,0,7,Mexico,0.0,1.0
1273,64.43333333333334,71.75,masc,23,80,7,Mexico,11.313180463475458,1.0
1277,39.875,87.25,masc,23,24,7,Mexico,43.36719177665592,1.0
1282,33.25,76.0,masc,24,0,7,Mexico,0.0,1.0
1286,50.0,100.0,masc,33,0,8,Mexico,0.0,1.0
1295,65.125,86.75,fem,55,81,7,Mexico,55.09120042143155,0.0
1296,48.733333333333334,59.0,fem,23,13,7,Mexico,39.5961316221641,1.0
1297,52.875,73.75,fem,40,14,7,Mexico,24.511891004196826,2.0
1298,39.875,95.25,fem,45,39,8,Mexico,45.25272185390183,2.0
1299,39.5,57.25,masc,34,80,7,Mexico,51.68901863517636,2.0
1303,42.66666666666667,83.5,masc,56,34,7,Mexico,72.10210935270747,1.0
1304,36.8,36.0,fem,22,60,7,Mexico,61.21512763669088,1.0
1305,69.25,88.5,fem,22,17,7,Mexico,43.36719177665592,1.0
1309,41.875,91.25,fem,53,65,7,Mexico,3.771060154491819,2.0
1313,77.875,58.25,fem,42,0,7,Mexico,0.0,1.0
1317,63.6,51.0,fem,35,12,7,Mexico,22.626360926950916,2.0
1319,54.75,49.0,fem,41,46,7,Mexico,11.313180463475458,1.0
1326,86.875,73.75,fem,27,29,7,Mexico,41.48166169941001,1.0
1334,50.5,51.5,masc,28,13,7,Mexico,13.198710540721367,1.0
1337,57.3,64.75,masc,51,18,8,Mexico,49.02378200839365,1.0
1339,57.25,53.0,masc,28,41,7,Mexico,24.511891004196826,1.0
1341,39.1,81.25,masc,62,69,7,Mexico,50.32814592067429,2.0
1343,42.733333333333334,41.0,masc,23,0,7,Mexico,0.0,1.0
1346,65.125,72.75,masc,54,26,8,Mexico,41.48166169941001,1.0
1358,66.3,73.75,fem,28,63,7,Mexico,43.36719177665592,2.0
1366,30.75,68.0,fem,28,67,7,Mexico,59.85425492218881,1.0
1368,31.833333333333336,79.75,masc,47,99,7,Mexico,90.47389099848547,2.0
1372,68.125,62.75,masc,33,0,7,Mexico,28.282951158688643,1.0
1375,31.566666666666666,61.75,fem,62,32,8,Mexico,69.38036392370333,2.0
1378,42.875,75.25,masc,42,80,7,Mexico,49.02378200839365,2.0
1381,71.4,69.5,fem,48,0,7,Mexico,0.0,2.0
1385,59.5,81.5,masc,47,64,7,Mexico,0.0,2.0
1386,55.125,51.25,fem,32,0,7,Mexico,33.93954139042637,2.0
1387,38.4,36.0,fem,24,18,7,Mexico,57.132509493184656,2.0
1389,55.875,27.75,fem,32,53,7,Mexico,64.61730942294606,1.0
1392,51.833333333333336,68.75,masc,35,51,7,Mexico,30.168481235934554,2.0
1393,13.375,73.25,fem,39,84,7,Mexico,79.58690928246888,2.0
1395,31.766666666666666,89.75,fem,62,50,8,Mexico,50.32814592067429,1.0
1396,34.93333333333334,66.0,masc,50,32,7,Mexico,72.10210935270747,2.0
1397,54.63333333333334,57.75,fem,62,17,7,Mexico,28.282951158688643,2.0
1398,37.125,74.25,masc,37,0,7,Mexico,20.740830849705006,2.0
1405,64.25,77.5,fem,55,0,8,Mexico,0.0,2.0
1406,44.36666666666667,75.75,fem,29,100,7,Mexico,50.32814592067429,2.0
1409,45.625,70.75,fem,39,0,7,Mexico,65.97818213744814,1.0
1416,12.533333333333339,75.5,masc,28,61,8,Mexico,80.26734563971992,1.0
1417,76.5,69.5,fem,47,100,8,Mexico,37.71060154491819,1.0
1418,66.5,58.0,masc,60,29,7,Mexico,22.626360926950916,2.0
1419,48.625,67.25,masc,30,100,8,Mexico,61.21512763669088,2.0
1421,38.06666666666666,57.0,fem,20,0,7,Mexico,55.09120042143155,1.0
1423,62.5,100.0,fem,40,83,7,Mexico,30.168481235934554,1.0
1429,19.5,85.75,masc,39,26,7,Mexico,52.36945499242739,2.0
1430,30.200000000000003,46.0,fem,21,0,7,Mexico,32.05401131318046,1.0
1433,58.666666666666664,47.5,masc,38,24,7,Mexico,32.05401131318046,2.0
1435,48.733333333333334,54.5,masc,60,0,7,Mexico,50.32814592067429,2.0
1437,66.53333333333333,65.0,fem,52,27,7,Mexico,5.656590231737729,1.0
1439,72.16666666666667,67.5,fem,32,0,7,Mexico,30.168481235934554,1.0
1440,43.0,44.0,fem,37,9,7,Mexico,55.771636778682584,1.0
1442,44.16666666666667,62.25,fem,37,2,8,Mexico,30.168481235934554,1.0
1446,25.3,88.25,fem,39,87,7,Mexico,70.74123663820541,2.0
1448,38.666666666666664,83.0,fem,61,98,8,Mexico,78.90647292521784,1.0
1449,49.06666666666666,64.0,masc,32,2,7,Mexico,53.73032770692947,2.0
1452,33.875,70.25,fem,37,55,8,Mexico,69.38036392370333,2.0
1454,38.3,51.75,masc,37,9,7,Mexico,56.45207313593362,2.0
1457,59.125,51.75,fem,45,43,7,Mexico,58.493382207686736,1.0
1458,54.56666666666666,80.25,masc,29,0,7,Mexico,51.00858227792533,1.0
1459,63.66666666666667,80.0,fem,33,25,7,Mexico,16.969770695213185,2.0
1465,62.43333333333334,73.25,fem,42,43,7,Mexico,33.93954139042637,1.0
1466,44.0,67.0,fem,37,0,7,Mexico,51.00858227792533,2.0
1468,44.733333333333334,68.5,fem,47,51,7,Mexico,74.14341842446059,1.0
1469,51.625,55.75,fem,30,46,8,Mexico,33.93954139042637,2.0
1471,50.25,55.5,masc,35,8,7,Mexico,39.5961316221641,2.0
1473,59.5,82.5,fem,37,87,7,Mexico,0.0,2.0
1475,49.96666666666666,43.25,fem,41,13,7,Mexico,32.05401131318046,2.0
1477,15.25,87.75,masc,40,0,8,Mexico,16.969770695213185,2.0
1482,70.75,91.5,fem,38,37,7,Mexico,59.85425492218881,1.0
1483,36.75,75.5,masc,35,85,8,Mexico,35.82507146767228,1.0
1485,55.625,53.75,fem,36,93,7,Mexico,45.25272185390183,1.0
1491,38.833333333333336,68.75,fem,23,31,7,Mexico,39.5961316221641,1.0
1494,40.625,64.75,fem,37,68,7,Mexico,60.53469127943984,2.0
1495,52.233333333333334,46.25,fem,34,14,7,Mexico,32.05401131318046,2.0
1500,48.96666666666666,86.75,fem,48,0,7,Mexico,35.82507146767228,2.0
1502,36.66666666666667,65.0,masc,51,70,7,Mexico,45.25272185390183,1.0
1503,56.43333333333334,66.25,fem,25,58,7,Mexico,47.13825193114774,1.0
1507,37.16666666666667,46.25,masc,25,0,7,Mexico,52.36945499242739,1.0
1508,51.06666666666666,69.5,fem,33,16,7,Mexico,0.0,2.0
1513,26.633333333333333,70.75,masc,25,66,7,Mexico,61.89556399394192,2.0
1515,47.625,34.75,fem,24,38,7,Mexico,53.04989134967843,1.0
1516,29.125,66.75,masc,25,71,8,Mexico,52.36945499242739,1.0
1517,31.375,73.75,masc,23,49,7,Mexico,55.771636778682584,1.0
1519,35.1,78.75,masc,25,76,8,Mexico,0.0,1.0
1522,26.6,77.5,masc,46,58,7,Mexico,24.511891004196826,1.0
1523,29.933333333333337,45.0,masc,42,67,7,Mexico,51.00858227792533,2.0
1527,34.266666666666666,76.0,fem,19,56,7,Mexico,53.04989134967843,1.0
1528,61.8,54.5,masc,51,22,7,Mexico,39.5961316221641,2.0
1530,52.25,68.0,masc,18,50,8,Mexico,65.97818213744814,0.0
1538,53.0,61.5,fem,75,7,7,Mexico,22.626360926950916,1.0
1542,75.4,80.5,fem,21,5,7,Mexico,26.397421081442733,1.0
1544,46.63333333333333,78.75,fem,30,25,7,Mexico,67.33905485195021,1.0
1545,53.93333333333334,67.5,fem,23,66,7,Mexico,82.98909106872406,1.0
1555,47.375,80.25,masc,42,22,7,Mexico,41.48166169941001,2.0
1561,38.0,55.5,masc,68,68,7,Mexico,0.0,2.0
1564,53.0,69.0,fem,28,53,7,Mexico,59.17381856493777,1.0
1566,59.43333333333334,65.25,fem,50,100,8,Mexico,89.11301828398341,2.0
1567,45.4,62.5,masc,25,0,7,Mexico,32.05401131318046,1.0
1569,44.1,72.25,fem,51,100,7,Mexico,20.740830849705006,1.0
1570,55.233333333333334,58.75,masc,55,0,7,Mexico,28.282951158688643,2.0
1572,44.5,68.0,fem,33,74,7,Mexico,71.42167299545643,2.0
1578,61.666666666666664,73.5,fem,49,22,7,Mexico,39.5961316221641,1.0
1586,29.066666666666663,80.0,fem,58,56,8,Mexico,5.656590231737729,1.0
1598,61.0,70.5,masc,26,100,7,Mexico,39.5961316221641,1.0
1600,71.5,61.75,fem,34,21,7,Mexico,18.855300772459096,2.0
1601,25.0,100.0,fem,30,46,8,Mexico,39.5961316221641,2.0
1602,53.53333333333333,59.0,masc,39,11,7,Mexico,47.13825193114774,1.0
1604,47.375,62.75,fem,50,100,8,Mexico,33.93954139042637,2.0
1605,50.875,42.75,masc,54,2,7,Mexico,39.5961316221641,2.0
1607,44.96666666666666,92.25,masc,39,64,7,Mexico,0.0,1.0
1610,59.375,50.75,fem,50,40,7,Mexico,50.32814592067429,2.0
1745,59.4,37.5,masc,22.0,0,8,Chile,51.435335662815426,1.0
1746,45.5,50.5,fem,40.0,34.0,7,Chile,54.58888529510014,2.0
1749,52.66666666666667,92.0,masc,46.0,0,7,Chile,0.0,1.0
1750,95.375,90.75,fem,37.0,0,7,Chile,0.0,1.0
1752,87.875,93.75,masc,29.0,0,8,Chile,0.0,2.0
1753,81.25,80.0,fem,35.0,0,8,Chile,55.219595221557086,2.0
1754,87.5,100.0,masc,31.0,0,7,Chile,59.00385478029874,1.0
1756,87.5,100.0,masc,26.0,0,8,Chile,0.0,1.0
1757,89.125,78.25,masc,56.0,8.0,7,Chile,0.0,1.0
1759,58.2,59.5,masc,36.0,2.0,7,Chile,41.01474555300894,1.0
1760,77.0,70.5,fem,23.0,85.0,7,Chile,58.373144853841794,1.0
1761,94.125,88.25,masc,18.0,0,8,Chile,0.0,0.0
1762,97.8,94.5,fem,25.0,0,8,Chile,0.0,1.0
1763,71.75,61.5,masc,35.0,95.0,7,Chile,57.111725000927905,2.0
1765,76.6,81.0,fem,37.0,0,8,Chile,0.0,1.0
1767,54.375,63.25,masc,23.0,13.0,8,Chile,56.48101507447097,1.0
1770,71.33333333333333,67.0,masc,20.0,0,8,Chile,48.25264182706935,1.0
1772,91.375,92.25,masc,38.0,0,7,Chile,0.0,0.0
1773,90.76666666666667,81.75,fem,38.0,0,8,Chile,48.25264182706935,1.0
1774,65.16666666666667,89.5,masc,30.0,13.0,8,Chile,41.01474555300894,2.0
1775,83.7,80.25,masc,29.0,0,8,Chile,0.0,2.0
1776,86.2,77.0,masc,27.0,22.0,8,Chile,55.85030514801402,1.0
1778,96.125,92.25,masc,40.0,0,8,Chile,0.0,1.0
1780,69.25,82.75,fem,42.0,84.0,7,Chile,69.72592353006675,0.0
1784,79.53333333333333,71.0,fem,46.0,25.0,7,Chile,0.0,2.0
1785,74.125,84.75,fem,41.0,0,8,Chile,0.0,1.0
1786,45.233333333333334,84.25,masc,45.0,22.0,7,Chile,76.0330227946362,1.0
1787,93.375,88.25,masc,30.0,0,7,Chile,0.0,2.0
1790,60.375,41.75,fem,51.0,53.0,7,Chile,62.157404412583446,2.0
1791,86.0,97.0,fem,51.0,0,7,Chile,21.713688822181204,2.0
1792,84.875,94.75,masc,40.0,0,8,Chile,0.0,1.0
1794,81.33333333333333,81.5,masc,19.0,7.0,8,Chile,0.0,0.0
1795,79.36666666666666,75.75,masc,34.0,0,7,Chile,24.126320913534673,2.0
1797,76.875,77.25,fem,47.0,0,8,Chile,0.0,2.0
1799,70.16666666666667,80.75,fem,31.0,0,8,Chile,0.0,1.0
1801,79.16666666666666,98.75,masc,35.0,0,7,Chile,0.0,2.0
1802,68.75,47.5,masc,19.0,0,8,Chile,60.895984559669564,1.0
1806,68.75,67.0,masc,47.0,25.0,8,Chile,19.30105673082774,2.0
1807,67.25,44.0,fem,41.0,17.0,7,Chile,56.48101507447097,2.0
1812,64.7,90.75,masc,29.0,0,8,Chile,28.951585096241608,2.0
1814,68.7,69.25,masc,34.0,0,8,Chile,26.538953004888143,2.0
1815,52.5,61.0,masc,26.0,0,7,Chile,69.0952136036098,2.0
1821,72.4,88.5,fem,37.0,42.0,7,Chile,36.18948137030201,1.0
1822,32.75,84.5,masc,23.0,0,8,Chile,54.58888529510014,0.0
1823,61.266666666666666,70.5,masc,61.0,33.0,8,Chile,48.25264182706935,1.0
1825,79.63333333333333,79.75,fem,36.0,64.0,7,Chile,36.18948137030201,2.0
1826,47.5,55.0,fem,31.0,33.0,8,Chile,78.55586250046395,2.0
1827,29.133333333333336,65.0,fem,39.0,0,7,Chile,86.75509154440421,2.0
1829,78.375,56.75,fem,30.0,17.0,8,Chile,41.01474555300894,2.0
1830,88.375,95.25,fem,34.0,0,8,Chile,16.888424639474273,2.0
1831,58.75,79.5,masc,44.0,81.0,7,Chile,43.42737764436241,2.0
1832,100.0,100.0,fem,27.0,0,8,Chile,0.0,2.0
1833,95.875,91.75,masc,31.0,0,7,Chile,0.0,2.0
1834,31.25,63.0,masc,31.0,87.0,7,Chile,79.18657242692089,2.0
1837,60.875,45.75,masc,36.0,17.0,8,Chile,43.42737764436241,1.0
1838,91.2,78.5,masc,27.0,63.0,8,Chile,33.776849278948546,1.0
1839,80.0,83.0,masc,32.0,0,8,Chile,57.74243492738485,0.0
1841,68.5,71.0,masc,29.0,84.0,7,Chile,67.83379375069593,2.0
1842,69.16666666666667,62.75,masc,37.0,16.0,8,Chile,53.32746544218625,1.0
1843,32.125,73.25,masc,22.0,0,8,Chile,72.87947316235147,0.0
1844,74.83333333333334,53.25,masc,40.0,0,8,Chile,52.06604558927236,1.0
1845,61.86666666666667,37.5,fem,24.0,85.0,7,Chile,67.83379375069593,1.0
1847,90.76666666666667,85.25,masc,36.0,0,8,Chile,0.0,1.0
1849,75.5,79.0,fem,54.0,3.0,7,Chile,0.0,1.0
1852,74.4,65.5,masc,40.0,7.0,8,Chile,36.18948137030201,2.0
1853,36.46666666666667,58.0,masc,52.0,4.0,7,Chile,56.48101507447097,2.0
1854,22.0,95.0,masc,18.0,0,8,Chile,70.98734338298064,1.0
1855,58.75,42.5,masc,27.0,82.0,7,Chile,59.63456470675568,2.0
1857,90.75,82.5,masc,30.0,0,7,Chile,0.0,1.0
1861,89.5,80.25,masc,33.0,0,8,Chile,16.888424639474273,1.0
1862,77.875,67.25,masc,23.0,0,8,Chile,58.373144853841794,2.0
1863,63.0,66.5,fem,25.0,35.0,7,Chile,68.46450367715288,1.0
1865,63.0,87.0,masc,33.0,0,7,Chile,53.32746544218625,2.0
1866,98.125,96.25,fem,34.0,14.0,8,Chile,31.364217187595074,0.0
1868,80.43333333333334,92.75,fem,66.0,0,8,Chile,28.951585096241608,1.0
1869,32.5,77.0,masc,25.0,74.0,8,Chile,86.75509154440421,1.0
1870,63.375,50.25,fem,49.0,59.0,8,Chile,58.373144853841794,2.0
1871,61.25,60.5,masc,19.0,0,8,Chile,57.111725000927905,0.0
1872,58.266666666666666,42.0,masc,38.0,0,7,Chile,57.111725000927905,1.0
1873,26.375,57.25,fem,27.0,73.0,8,Chile,79.18657242692089,2.0
1874,87.76666666666667,89.25,masc,38.0,0,8,Chile,52.06604558927236,1.0
1875,37.083333333333336,49.75,masc,28.0,58.0,8,Chile,79.18657242692089,1.0
1876,49.5,55.5,masc,27.0,11.0,7,Chile,59.63456470675568,1.0
1878,38.9,63.75,masc,33.0,82.0,8,Chile,51.435335662815426,1.0
1882,64.0,53.0,masc,24.0,5.0,8,Chile,45.84000973571588,1.0
1883,87.66666666666666,75.0,fem,45.0,0,7,Chile,58.373144853841794,0.0
1884,78.375,81.75,fem,39.0,0,7,Chile,0.0,1.0
1885,51.13333333333333,76.5,masc,39.0,0,8,Chile,69.72592353006675,2.0
1888,81.8,67.0,masc,28.0,0,7,Chile,50.80462573635848,1.0
1889,68.06666666666666,81.5,masc,25.0,10.0,7,Chile,19.30105673082774,1.0
1894,81.3,80.25,fem,50.0,12.0,8,Chile,38.60211346165548,2.0
1897,98.6,96.5,fem,41.0,0,8,Chile,0.0,1.0
1903,62.75,63.5,masc,92.0,0,8,Chile,74.7716029417223,2.0
1905,38.266666666666666,76.5,fem,24.0,49.0,8,Chile,51.435335662815426,1.0
1906,59.5,45.0,fem,40.0,33.0,8,Chile,65.31095404486817,2.0
1909,58.56666666666666,44.75,fem,31.0,0,8,Chile,67.20308382423899,2.0
1910,60.0,75.0,masc,29.0,0,7,Chile,71.61805330943758,1.0
1912,87.375,84.25,fem,37.0,0,8,Chile,36.18948137030201,2.0
1913,80.43333333333334,92.75,fem,36.0,25.0,8,Chile,0.0,2.0
1915,76.43333333333334,70.75,fem,20.0,13.0,8,Chile,33.776849278948546,1.0
1922,85.25,81.0,masc,56.0,0,8,Chile,45.84000973571588,2.0
1924,88.875,86.75,masc,37.0,4.0,8,Chile,0.0,0.0
1925,90.16666666666666,89.75,masc,44.0,0,7,Chile,0.0,2.0
1931,83.75,78.5,masc,30.0,0,8,Chile,28.951585096241608,0.0
1932,43.83333333333333,57.25,masc,30.0,59.0,8,Chile,72.24876323589453,1.0
1933,34.75,79.0,masc,26.0,0,7,Chile,83.6015419121195,0.0
1934,81.83333333333334,69.0,masc,25.0,0,8,Chile,43.42737764436241,1.0
1935,62.375,61.25,masc,39.0,60.0,8,Chile,74.14089301526536,2.0
1938,71.33333333333333,95.0,masc,36.0,77.0,8,Chile,0.0,2.0
1941,42.96666666666667,70.75,masc,30.0,0,8,Chile,0.0,1.0
1947,57.25,73.5,masc,21.0,17.0,7,Chile,53.9581753686432,1.0
1948,54.875,65.75,masc,22.0,0,7,Chile,57.111725000927905,1.0
1949,86.36666666666667,88.25,fem,24.0,16.0,7,Chile,0.0,1.0
1952,94.4,88.5,fem,29.0,14.0,8,Chile,31.364217187595074,1.0
1957,85.25,79.0,masc,25.0,0,8,Chile,0.0,1.0
1965,62.4,52.0,masc,29.0,9.0,8,Chile,64.04953419195428,1.0
1966,71.125,68.25,fem,20.0,82.0,8,Chile,45.84000973571588,1.0
1967,57.25,50.5,fem,20.0,16.0,7,Chile,70.3566334565237,1.0
1970,73.16666666666666,84.5,masc,20.0,0,8,Chile,41.01474555300894,1.0
1971,85.625,71.25,fem,21.0,76.0,8,Chile,62.157404412583446,1.0
1972,47.166666666666664,68.5,masc,20.0,36.0,8,Chile,57.111725000927905,0.0
1973,92.5,85.0,fem,20.0,85.0,7,Chile,53.32746544218625,1.0
